date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:57	2410/2410	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:53:55%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fsamarbejde%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed9464	(from http://psykologisk-center.dk/samarbejde/)
16:53:58	4494/4494	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:53:56%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/72	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/72	(from http://psykologisk-center.dk/generelt/)
16:53:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:53:57%20GMT	http://psykologisk-center.dk/?p=72	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/indexae74.html	(from http://psykologisk-center.dk/generelt/)
16:53:59	2308/2308	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:43:42%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fgenerelt%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed9705	(from http://psykologisk-center.dk/generelt/)
16:53:59	2400/2400	U-----	200	untouched ('')	text/xml	date:Thu,%2022%20Apr%202021%2014:52:26%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fgenerelt%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed7a87	(from http://psykologisk-center.dk/generelt/)
16:54:01	6970/6970	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:53:59%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/38	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/38	(from http://psykologisk-center.dk/kriminelle-og-antisociale-unge/)
16:54:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:00%20GMT	http://psykologisk-center.dk/?p=38	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/indexb93f.html	(from http://psykologisk-center.dk/kriminelle-og-antisociale-unge/)
16:54:02	2418/2418	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:53:03%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fkriminelle-og-antisociale-unge%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed7bdd	(from http://psykologisk-center.dk/kriminelle-og-antisociale-unge/)
16:54:03	2510/2510	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:01%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fkriminelle-og-antisociale-unge%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed8c08	(from http://psykologisk-center.dk/kriminelle-og-antisociale-unge/)
16:54:04	5225/5225	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:03%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/48	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/48	(from http://psykologisk-center.dk/personlighedsforstyrrelser/)
16:54:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:04%20GMT	http://psykologisk-center.dk/?p=48	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index94b0.html	(from http://psykologisk-center.dk/personlighedsforstyrrelser/)
16:54:06	2398/2398	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:04%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fpersonlighedsforstyrrelser%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed1a60	(from http://psykologisk-center.dk/personlighedsforstyrrelser/)
16:54:07	2490/2490	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:05%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fpersonlighedsforstyrrelser%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed52eb	(from http://psykologisk-center.dk/personlighedsforstyrrelser/)
16:54:08	5069/5069	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:52:32%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/150	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/150	(from http://psykologisk-center.dk/unge-fra-familier-med-rusmiddelmisbrug/)
16:54:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:07%20GMT	http://psykologisk-center.dk/?p=150	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index56d6.html	(from http://psykologisk-center.dk/unge-fra-familier-med-rusmiddelmisbrug/)
16:54:09	2458/2458	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:07%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Funge-fra-familier-med-rusmiddelmisbrug%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embede33a	(from http://psykologisk-center.dk/unge-fra-familier-med-rusmiddelmisbrug/)
16:54:10	2550/2550	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:08%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Funge-fra-familier-med-rusmiddelmisbrug%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed86c9	(from http://psykologisk-center.dk/unge-fra-familier-med-rusmiddelmisbrug/)
16:54:11	3201/3201	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:10%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/36	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/36	(from http://psykologisk-center.dk/individuel-psykoterapi/)
16:54:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:11%20GMT	http://psykologisk-center.dk/?p=36	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index0d0b.html	(from http://psykologisk-center.dk/individuel-psykoterapi/)
16:54:13	2378/2378	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:11%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Findividuel-psykoterapi%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embeddd3d	(from http://psykologisk-center.dk/individuel-psykoterapi/)
16:54:14	2470/2470	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:12%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Findividuel-psykoterapi%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedc563	(from http://psykologisk-center.dk/individuel-psykoterapi/)
16:54:15	811/811	U--MC-	200	updated ('OK')	application/rss+xml	etag:%225ea0dc2738f37ca5082d4a4087fc08b9%22	http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/feed/	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/familiebehandling-et-alternativ-til-anbringelse/feed/index.html	(from http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/)
16:54:16	6563/6563	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:52:39%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/33	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/33	(from http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/)
16:54:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:15%20GMT	http://psykologisk-center.dk/?p=33	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/indexdd23.html	(from http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/)
16:54:16	2527/2527	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:43:52%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Ffamiliebehandling-et-alternativ-til-anbringelse%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedf548	(from http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/)
16:54:18	2622/2622	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:16%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Ffamiliebehandling-et-alternativ-til-anbringelse%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed86a0	(from http://psykologisk-center.dk/familiebehandling-et-alternativ-til-anbringelse/)
16:54:18	5378/5378	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:52:42%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/90	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/90	(from http://psykologisk-center.dk/unge-med-flygtninge-eller-invandrerbaggrund/)
16:54:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:18%20GMT	http://psykologisk-center.dk/?p=90	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/indexeffd.html	(from http://psykologisk-center.dk/unge-med-flygtninge-eller-invandrerbaggrund/)
16:54:19	2489/2489	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:43:54%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Funge-med-flygtninge-eller-invandrerbaggrund%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed7958	(from http://psykologisk-center.dk/unge-med-flygtninge-eller-invandrerbaggrund/)
16:54:20	2581/2581	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:18%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Funge-med-flygtninge-eller-invandrerbaggrund%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed9b50	(from http://psykologisk-center.dk/unge-med-flygtninge-eller-invandrerbaggrund/)
16:54:21	5148/5148	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:20%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/64	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/64	(from http://psykologisk-center.dk/psykologisk-undersoegelse/)
16:54:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:21%20GMT	http://psykologisk-center.dk/?p=64	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index8cd4.html	(from http://psykologisk-center.dk/psykologisk-undersoegelse/)
16:54:23	2405/2405	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:21%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fpsykologisk-undersoegelse%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedc99c	(from http://psykologisk-center.dk/psykologisk-undersoegelse/)
16:54:24	2497/2497	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:22%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fpsykologisk-undersoegelse%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedf903	(from http://psykologisk-center.dk/psykologisk-undersoegelse/)
16:54:25	3274/3274	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:23%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/81	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/81	(from http://psykologisk-center.dk/supervision/)
16:54:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:24%20GMT	http://psykologisk-center.dk/?p=81	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index44d0.html	(from http://psykologisk-center.dk/supervision/)
16:54:26	2323/2323	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:25%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fsupervision%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed818b	(from http://psykologisk-center.dk/supervision/)
16:54:27	2415/2415	U-----	200	untouched ('')	text/xml	date:Thu,%2022%20Apr%202021%2014:43:58%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fsupervision%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed68cf	(from http://psykologisk-center.dk/supervision/)
16:54:28	4594/4594	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:26%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/84	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/84	(from http://psykologisk-center.dk/undervisning-og-kurser/)
16:54:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:28%20GMT	http://psykologisk-center.dk/?p=84	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index735a.html	(from http://psykologisk-center.dk/undervisning-og-kurser/)
16:54:29	2378/2378	U-----	200	untouched ('')	application/json	date:Thu,%2022%20Apr%202021%2014:43:59%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fundervisning-og-kurser%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedf458	(from http://psykologisk-center.dk/undervisning-og-kurser/)
16:54:30	2470/2470	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:28%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fundervisning-og-kurser%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed3ec6	(from http://psykologisk-center.dk/undervisning-og-kurser/)
16:54:31	5105/5105	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:29%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/105	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/105	(from http://psykologisk-center.dk/visitation/)
16:54:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:31%20GMT	http://psykologisk-center.dk/?p=105	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/indexea0f.html	(from http://psykologisk-center.dk/visitation/)
16:54:33	2318/2318	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:31%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fvisitation%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedbf61	(from http://psykologisk-center.dk/visitation/)
16:54:34	2410/2410	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:32%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fvisitation%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed633b	(from http://psykologisk-center.dk/visitation/)
16:54:35	3668/3668	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:33%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/346	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/346	(from http://psykologisk-center.dk/betaling/)
16:54:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:34%20GMT	http://psykologisk-center.dk/?p=346	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index17f1.html	(from http://psykologisk-center.dk/betaling/)
16:54:36	2308/2308	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:35%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fbetaling%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedb03b	(from http://psykologisk-center.dk/betaling/)
16:54:38	2400/2400	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:36%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fbetaling%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed9494	(from http://psykologisk-center.dk/betaling/)
16:54:39	5042/5042	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:37%20GMT	http://psykologisk-center.dk/wp-json/wp/v2/pages/119	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/wp/v2/pages/119	(from http://psykologisk-center.dk/artikler/)
16:54:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2014:54:38%20GMT	http://psykologisk-center.dk/?p=119	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/index7737.html	(from http://psykologisk-center.dk/artikler/)
16:54:40	2308/2308	U--MC-	200	updated ('OK')	application/json	date:Thu,%2022%20Apr%202021%2014:54:39%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fartikler%2F	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embedb77f	(from http://psykologisk-center.dk/artikler/)
16:54:41	2400/2400	U--MC-	200	updated ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2014:54:40%20GMT	http://psykologisk-center.dk/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fpsykologisk-center.dk%2Fartikler%2F&format=xml	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/wp-json/oembed/1.0/embed1cb7	(from http://psykologisk-center.dk/artikler/)
16:54:42	14198/14198	U-----	200	untouched ('OK')	text/css	etag:W/%223776-V9L3gauLe0HR3V8KUc0ZMAUMqdw%22	https://unpkg.com/leaflet@1.3.1/dist/leaflet.css	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/leaflet@1.3.1/dist/leaflet.css	(from http://psykologisk-center.dk/praktisk-info/)
16:54:42	139571/139571	U-----	200	untouched ('')	application/javascript	etag:W/%2222133-K/keLvO71vOeIQv/kGL3PR5k4ew%22	https://unpkg.com/leaflet@1.3.1/dist/leaflet.js	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/leaflet@1.3.1/dist/leaflet.js	(from http://psykologisk-center.dk/praktisk-info/)
16:54:42	391622/391622	U-----	200	untouched ('OK')	image/svg+xml	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.svg	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css)
16:54:44	696/696	U-----	200	untouched ('')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.3.1/dist/images/layers.png	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/leaflet@1.3.1/dist/images/layers.png	(from https://unpkg.com/leaflet@1.3.1/dist/leaflet.css)
16:54:44	1259/1259	U-----	200	untouched ('')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.3.1/dist/images/layers-2x.png	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/leaflet@1.3.1/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.3.1/dist/leaflet.css)
16:54:44	1466/1466	U-----	200	untouched ('')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.3.1/dist/images/marker-icon.png	C:/Users/ungar/Desktop/psykc-static/psykologiskcenter/leaflet@1.3.1/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.3.1/dist/leaflet.css)
